UID,Barcode,SPC,Department Code,Department,Sub-department Code,Sub Department,Brand Code,Brand,Style Code,Colour Code,Colour Name,Size Scale,Size,Description,BTC Price,VAT Code,Pack Quantity,Carton Quantity,Last Changed Date,Stock Status,colour_code_url,image_url_medium_res,image_url_low_res,image_url_high_res,brand image,colour image 01,colour image 02,colour image 03,colour image 04,colour image 05,colour image 06,colour image 07,colour image 08,colour image 09,colour image 10,bullet points,Customer Discounted Price
103112,1030716,64000,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,GILDAN,GILDAN,MS0092,254,Antique Sapphire,13,2XL,Softstyle Adult T-Shirt,2.44,1,12,72,02-01-2026 8:57,C,https://myebrochure.co.uk/images/colours/gildan/gildan-254.jpg,https://myebrochure.co.uk/images/products/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.small/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/brands/gildan_25.png,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_176887.jpg,,,,,,,,,,"<li>Made with our soft ring spun cotton and cotton blends -</li> <li>Softstyle features high stitch density fabric that offers a smooth printing surface, ideal for DTG</li> <li>Proud member of the US Cotton Trust Protocol (USCTP) and Better Cotton&#8482;</li> <li>Cotton products from Gildan support more sustainable + ethical cotton farming</li> <li>Soft ring spun fabric feels great against your skin</li> <li>Non-topstitched, narrow width, rib collar</li> <li>Taped neck and shoulders for comfort and durability</li> <li>Modern classic fit, tubular body</li> <li>High-performing black tear-away label</li> <li>Yarn Count 30/1</li> <li><b>Also available in ladies sizes code 64000L and childrens sizes 64000B</b></li>",1.87
136610,1365313,64000,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,GILDAN,GILDAN,MS0092,254,Antique Sapphire,13,3XL,Softstyle Adult T-Shirt,3.28,1,12,36,02-01-2026 8:57,C,https://myebrochure.co.uk/images/colours/gildan/gildan-254.jpg,https://myebrochure.co.uk/images/products/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.small/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/brands/gildan_25.png,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_176887.jpg,,,,,,,,,,"<li>Made with our soft ring spun cotton and cotton blends -</li> <li>Softstyle features high stitch density fabric that offers a smooth printing surface, ideal for DTG</li> <li>Proud member of the US Cotton Trust Protocol (USCTP) and Better Cotton&#8482;</li> <li>Cotton products from Gildan support more sustainable + ethical cotton farming</li> <li>Soft ring spun fabric feels great against your skin</li> <li>Non-topstitched, narrow width, rib collar</li> <li>Taped neck and shoulders for comfort and durability</li> <li>Modern classic fit, tubular body</li> <li>High-performing black tear-away label</li> <li>Yarn Count 30/1</li> <li><b>Also available in ladies sizes code 64000L and childrens sizes 64000B</b></li>",2.51
146130,1460346,64000,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,GILDAN,GILDAN,MS0092,71,Azalea,13,S,Softstyle Adult T-Shirt,2.44,1,12,72,02-01-2026 8:57,C,https://myebrochure.co.uk/images/colours/gildan/gildan-71.jpg,https://myebrochure.co.uk/images/products/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.small/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/brands/gildan_25.png,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_176857.jpg,,,,,,,,,,"<li>Made with our soft ring spun cotton and cotton blends -</li> <li>Softstyle features high stitch density fabric that offers a smooth printing surface, ideal for DTG</li> <li>Proud member of the US Cotton Trust Protocol (USCTP) and Better Cotton&#8482;</li> <li>Cotton products from Gildan support more sustainable + ethical cotton farming</li> <li>Soft ring spun fabric feels great against your skin</li> <li>Non-topstitched, narrow width, rib collar</li> <li>Taped neck and shoulders for comfort and durability</li> <li>Modern classic fit, tubular body</li> <li>High-performing black tear-away label</li> <li>Yarn Count 30/1</li> <li><b>Also available in ladies sizes code 64000L and childrens sizes 64000B</b></li>",1.87
146131,1460353,64000,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,GILDAN,GILDAN,MS0092,71,Azalea,13,M,Softstyle Adult T-Shirt,2.44,1,12,72,02-01-2026 8:57,C,https://myebrochure.co.uk/images/colours/gildan/gildan-71.jpg,https://myebrochure.co.uk/images/products/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.small/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/brands/gildan_25.png,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_176857.jpg,,,,,,,,,,"<li>Made with our soft ring spun cotton and cotton blends -</li> <li>Softstyle features high stitch density fabric that offers a smooth printing surface, ideal for DTG</li> <li>Proud member of the US Cotton Trust Protocol (USCTP) and Better Cotton&#8482;</li> <li>Cotton products from Gildan support more sustainable + ethical cotton farming</li> <li>Soft ring spun fabric feels great against your skin</li> <li>Non-topstitched, narrow width, rib collar</li> <li>Taped neck and shoulders for comfort and durability</li> <li>Modern classic fit, tubular body</li> <li>High-performing black tear-away label</li> <li>Yarn Count 30/1</li> <li><b>Also available in ladies sizes code 64000L and childrens sizes 64000B</b></li>",1.87
146132,1460360,64000,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,GILDAN,GILDAN,MS0092,71,Azalea,13,L,Softstyle Adult T-Shirt,2.44,1,12,72,02-01-2026 8:57,C,https://myebrochure.co.uk/images/colours/gildan/gildan-71.jpg,https://myebrochure.co.uk/images/products/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.small/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/brands/gildan_25.png,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_176857.jpg,,,,,,,,,,"<li>Made with our soft ring spun cotton and cotton blends -</li> <li>Softstyle features high stitch density fabric that offers a smooth printing surface, ideal for DTG</li> <li>Proud member of the US Cotton Trust Protocol (USCTP) and Better Cotton&#8482;</li> <li>Cotton products from Gildan support more sustainable + ethical cotton farming</li> <li>Soft ring spun fabric feels great against your skin</li> <li>Non-topstitched, narrow width, rib collar</li> <li>Taped neck and shoulders for comfort and durability</li> <li>Modern classic fit, tubular body</li> <li>High-performing black tear-away label</li> <li>Yarn Count 30/1</li> <li><b>Also available in ladies sizes code 64000L and childrens sizes 64000B</b></li>",1.87
146133,1460377,64000,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,GILDAN,GILDAN,MS0092,71,Azalea,13,XL,Softstyle Adult T-Shirt,2.44,1,12,72,02-01-2026 8:57,C,https://myebrochure.co.uk/images/colours/gildan/gildan-71.jpg,https://myebrochure.co.uk/images/products/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.small/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/brands/gildan_25.png,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_176857.jpg,,,,,,,,,,"<li>Made with our soft ring spun cotton and cotton blends -</li> <li>Softstyle features high stitch density fabric that offers a smooth printing surface, ideal for DTG</li> <li>Proud member of the US Cotton Trust Protocol (USCTP) and Better Cotton&#8482;</li> <li>Cotton products from Gildan support more sustainable + ethical cotton farming</li> <li>Soft ring spun fabric feels great against your skin</li> <li>Non-topstitched, narrow width, rib collar</li> <li>Taped neck and shoulders for comfort and durability</li> <li>Modern classic fit, tubular body</li> <li>High-performing black tear-away label</li> <li>Yarn Count 30/1</li> <li><b>Also available in ladies sizes code 64000L and childrens sizes 64000B</b></li>",1.87
146134,1460384,64000,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,GILDAN,GILDAN,MS0092,71,Azalea,13,2XL,Softstyle Adult T-Shirt,2.44,1,12,72,02-01-2026 8:57,C,https://myebrochure.co.uk/images/colours/gildan/gildan-71.jpg,https://myebrochure.co.uk/images/products/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.small/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/brands/gildan_25.png,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_176857.jpg,,,,,,,,,,"<li>Made with our soft ring spun cotton and cotton blends -</li> <li>Softstyle features high stitch density fabric that offers a smooth printing surface, ideal for DTG</li> <li>Proud member of the US Cotton Trust Protocol (USCTP) and Better Cotton&#8482;</li> <li>Cotton products from Gildan support more sustainable + ethical cotton farming</li> <li>Soft ring spun fabric feels great against your skin</li> <li>Non-topstitched, narrow width, rib collar</li> <li>Taped neck and shoulders for comfort and durability</li> <li>Modern classic fit, tubular body</li> <li>High-performing black tear-away label</li> <li>Yarn Count 30/1</li> <li><b>Also available in ladies sizes code 64000L and childrens sizes 64000B</b></li>",1.87
146135,1460391,64000,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,GILDAN,GILDAN,MS0092,71,Azalea,13,3XL,Softstyle Adult T-Shirt,3.28,1,12,36,02-01-2026 8:57,C,https://myebrochure.co.uk/images/colours/gildan/gildan-71.jpg,https://myebrochure.co.uk/images/products/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.small/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/brands/gildan_25.png,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_176857.jpg,,,,,,,,,,"<li>Made with our soft ring spun cotton and cotton blends -</li> <li>Softstyle features high stitch density fabric that offers a smooth printing surface, ideal for DTG</li> <li>Proud member of the US Cotton Trust Protocol (USCTP) and Better Cotton&#8482;</li> <li>Cotton products from Gildan support more sustainable + ethical cotton farming</li> <li>Soft ring spun fabric feels great against your skin</li> <li>Non-topstitched, narrow width, rib collar</li> <li>Taped neck and shoulders for comfort and durability</li> <li>Modern classic fit, tubular body</li> <li>High-performing black tear-away label</li> <li>Yarn Count 30/1</li> <li><b>Also available in ladies sizes code 64000L and childrens sizes 64000B</b></li>",2.51
235907,2359083,64000,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,GILDAN,GILDAN,MS0092,36,Black,13,XS,Softstyle Adult T-Shirt,2.42,1,12,72,02-01-2026 8:57,C,https://myebrochure.co.uk/images/colours/gildan/gildan-36.jpg,https://myebrochure.co.uk/images/products/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.small/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/brands/gildan_25.png,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_176869.jpg,,,,,,,,,,"<li>Made with our soft ring spun cotton and cotton blends -</li> <li>Softstyle features high stitch density fabric that offers a smooth printing surface, ideal for DTG</li> <li>Proud member of the US Cotton Trust Protocol (USCTP) and Better Cotton&#8482;</li> <li>Cotton products from Gildan support more sustainable + ethical cotton farming</li> <li>Soft ring spun fabric feels great against your skin</li> <li>Non-topstitched, narrow width, rib collar</li> <li>Taped neck and shoulders for comfort and durability</li> <li>Modern classic fit, tubular body</li> <li>High-performing black tear-away label</li> <li>Yarn Count 30/1</li> <li><b>Also available in ladies sizes code 64000L and childrens sizes 64000B</b></li>",1.85
37686,376792,64000,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,GILDAN,GILDAN,MS0092,36,Black,13,S,Softstyle Adult T-Shirt,2.44,1,12,72,02-01-2026 8:57,C,https://myebrochure.co.uk/images/colours/gildan/gildan-36.jpg,https://myebrochure.co.uk/images/products/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.small/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/brands/gildan_25.png,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_176869.jpg,,,,,,,,,,"<li>Made with our soft ring spun cotton and cotton blends -</li> <li>Softstyle features high stitch density fabric that offers a smooth printing surface, ideal for DTG</li> <li>Proud member of the US Cotton Trust Protocol (USCTP) and Better Cotton&#8482;</li> <li>Cotton products from Gildan support more sustainable + ethical cotton farming</li> <li>Soft ring spun fabric feels great against your skin</li> <li>Non-topstitched, narrow width, rib collar</li> <li>Taped neck and shoulders for comfort and durability</li> <li>Modern classic fit, tubular body</li> <li>High-performing black tear-away label</li> <li>Yarn Count 30/1</li> <li><b>Also available in ladies sizes code 64000L and childrens sizes 64000B</b></li>",1.87
37687,376808,64000,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,GILDAN,GILDAN,MS0092,36,Black,13,M,Softstyle Adult T-Shirt,2.44,1,12,72,02-01-2026 8:57,C,https://myebrochure.co.uk/images/colours/gildan/gildan-36.jpg,https://myebrochure.co.uk/images/products/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.small/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_184585.jpg,https://myebrochure.co.uk/images/brands/gildan_25.png,https://myebrochure.co.uk/images/products.hires/prod_15009_64000_176869.jpg,,,,,,,,,,"<li>Made with our soft ring spun cotton and cotton blends -</li> <li>Softstyle features high stitch density fabric that offers a smooth printing surface, ideal for DTG</li> <li>Proud member of the US Cotton Trust Protocol (USCTP) and Better Cotton&#8482;</li> <li>Cotton products from Gildan support more sustainable + ethical cotton farming</li> <li>Soft ring spun fabric feels great against your skin</li> <li>Non-topstitched, narrow width, rib collar</li> <li>Taped neck and shoulders for comfort and durability</li> <li>Modern classic fit, tubular body</li> <li>High-performing black tear-away label</li> <li>Yarn Count 30/1</li> <li><b>Also available in ladies sizes code 64000L and childrens sizes 64000B</b></li>",1.87
